iso3,year,gdp_usd,population,inflation_rate,gdp_log,pop_log,node_id
BEL,2019.0,536726344405.489,11488980.0,1.43681956996429,27.0087542008319,16.256898960078367,17
BEN,2019.0,14391686309.033,12726755.0,0.732849371240975,23.389916537222653,16.359217106951007,18
BFA,2019.0,16032813503.3707,20961952.0,-3.2333893398333,23.497903303099598,16.85821959055728,20
BGD,2019.0,351231654603.692,164913055.0,5.59199639930629,26.58471182734695,18.920928959653363,21
BGR,2019.0,68631726289.2794,6975761.0,3.10372944796781,24.952020747131833,15.757952127016479,22
BHR,2019.0,40446808510.6383,1483756.0,1.00582004702137,24.423253577749506,14.210087942670793,23
BHS,2019.0,13016200000.0,394675.0,2.49123527368046,23.289460572525673,12.885820454127002,24
BIH,2019.0,20482608755.379,3345533.0,0.56278215406123,23.742842009688058,15.023136880058763,25
BLR,2019.0,64410122847.3508,9419758.0,5.59815595039854,24.888536644790317,16.058320062361155,27
BLZ,2019.0,2388300000.0,385829.0,0.187069385181424,21.593847653145623,12.863152136928242,28
BMU,2019.0,7423465000.0,64107.0,1.96682557818842,22.72791176639073,11.068324440113466,29
BOL,2019.0,40895322843.7851,11671386.0,1.83954504969026,24.434281537582812,16.27265084895707,30
BRA,2019.0,1873288205186.45,207455459.0,3.73297621216894,28.258716401118285,19.15042722399188,31
BRB,2019.0,5788288000.0,281207.0,4.10028964518461,22.479102402770767,12.546849888016101,32
BRN,2019.0,13469235348.2211,442680.0,-0.390522069165529,23.32367405881017,13.000604699344274,33
BTN,2019.0,2735683570.28851,764824.0,2.72643037388832,21.729647176249482,13.547402328469596,34
BWA,2019.0,16725908148.5481,2332083.0,2.77286442863321,23.540224740413212,14.662272846386985,36
CAF,2019.0,2221301351.43918,4944703.0,2.68537355266787,21.52135905587797,15.41382766280449,37
CAN,2019.0,1743725183672.52,37618495.0,1.94926902411593,28.18704485082974,17.443006402303272,38
CHE,2019.0,721369112726.724,8575280.0,0.362886179940614,27.30441678876278,15.964394320158664,40
CHL,2019.0,278285058719.466,19197744.0,2.55754475703327,26.351911816363526,16.770303382183798,41
CHN,2019.0,14279968506271.7,1407745000.0,2.89923416358227,30.289878867394467,21.065254971036047,42
CIV,2019.0,60382894697.3557,28193009.0,-1.10686343994188,24.823971701420035,17.15458463284249,43
CMR,2019.0,39667757527.6578,25506095.0,2.45280214062732,24.403804541734157,17.054428040382177,44
COD,2019.0,51775829877.2088,92947442.0,1.96682557818842,24.670189272650234,18.347544762339673,45
COG,2019.0,13976637779.9763,5616661.0,2.20607305781525,23.360653042750727,15.541248095233655,46
COK,2019.0,189798603751.235,11439213.0,1.96682557818842,25.969229366679137,16.252557835261833,47
COL,2019.0,323031701192.84,49907985.0,3.52301932741447,26.501016301464013,17.72569158799686,48
COM,2019.0,1195019531.9011,786578.0,1.96682557818842,20.901428367720232,13.575448441445744,49
CPV,2019.0,2252177133.74705,514104.0,1.10666674296063,21.53516320076782,13.150182803730594,50
CRI,2019.0,64417670521.3545,4999553.0,2.09604635327807,24.888653819412575,15.424859266419817,51
CUB,2019.0,103427600000.0,11202846.0,1.96682557818842,25.36213768797718,16.231678500391457,52
CUW,2019.0,3026124134.07821,157441.0,2.62220783425059,21.830548474299388,11.966812415457428,53
CYM,2019.0,5941896607.58643,67327.0,1.96682557818842,22.505294213732185,11.117331476657327,55
CYP,2019.0,26196667099.5303,1286671.0,0.250370996758493,23.98889802971817,14.067569597842033,56
CZE,2019.0,256794209028.77,10671870.0,2.8478759591805,26.271540858000826,16.18312195935834,57
DEU,2019.0,3957208055215.68,83092962.0,1.44565976888253,29.006559855978335,18.23547057513293,58
DJI,2019.0,3088853638.56832,1088709.0,3.31925372703827,21.851065868591125,13.90050406709392,59
DMA,2019.0,611537037.037037,67880.0,1.50462353858141,20.231486080410228,11.125511451119438,60
DNK,2019.0,345401473012.615,5814422.0,0.75813157251162,26.567973267310045,15.575852112872369,61
DOM,2019.0,88941372558.2397,10894043.0,1.81060377042959,25.21124325432769,16.203726775838106,62
DZA,2019.0,193459662090.677,43294546.0,1.95176821052892,25.988334863041977,17.583537249707327,63
ECU,2019.0,107595829000.0,17340021.0,0.266012515466155,25.401647719991526,16.668527798058655,64
EGY,2019.0,318678815489.749,107553158.0,9.15279959324804,26.487449584527948,18.49349578563159,65
ERI,2019.0,189798603751.235,3240194.0,1.96682557818842,25.969229366679137,14.991144071142642,66
ESH,2019.0,189798603751.235,11439213.0,1.96682557818842,25.969229366679137,16.252557835261833,67
ESP,2019.0,1403496387686.27,47134837.0,0.699518994458739,27.96998765895613,17.668522945870023,68
EST,2019.0,31873748770.0313,1326898.0,2.27725931243522,24.18504858541238,14.09835519888795,69
ETH,2019.0,95912607722.3032,115737383.0,15.8096321719344,25.286703277591002,18.566834251469874,70
FIN,2019.0,267014821129.411,5521606.0,1.02409392963431,26.310570003657773,15.52417949907355,71
FJI,2019.0,5444407214.31758,914899.0,1.77310182460282,22.417854719694546,13.726570048667627,72
FLK,2019.0,189798603751.235,11439213.0,1.96682557818842,25.969229366679137,16.252557835261833,73
FRA,2019.0,2722793515171.76,67382061.0,1.10825492288294,28.632679496841433,18.025889398027118,74
FRO,2019.0,3266432734.22819,51795.0,1.96682557818842,21.90696431972575,10.855068205188731,75
FSM,2019.0,394000000.0,110282.0,1.92385170787923,19.791861469800278,11.610805068249771,76
GAB,2019.0,16874405465.391,2267706.0,2.46456756151187,23.54906384146308,14.634279746771677,77
GBR,2019.0,2851407164907.81,66836327.0,1.73810460086513,28.67883373043186,18.01775732301899,78
GEO,2019.0,17638337116.9126,3720161.0,4.85289821696723,23.59334061538955,15.129277773688223,79
GHA,2019.0,68337969247.7067,31258945.0,7.14364003330857,24.9477313677795,17.257816165178674,80
GIB,2019.0,189798603751.235,35494.0,1.96682557818842,25.969229366679137,10.477147120473486,81
GIN,2019.0,13442861496.4454,13034346.0,9.47001039253012,23.32171405841562,16.383098508199232,82
GMB,2019.0,1813609692.49994,2456844.0,7.11567625631192,21.31858500203741,14.714388564450285,83
GNB,2019.0,1588638853.59328,1967696.0,0.24660026814783,21.18614342025101,14.492374381326119,84
GNQ,2019.0,11364133549.7478,1670177.0,1.53027528964189,23.153728052959035,14.328440765539312,85
GRC,2019.0,207305649887.019,10721582.0,0.253007522038157,26.057460110662277,16.187769370615545,86
GRD,2019.0,1213485185.18519,115981.0,0.598149764736022,20.916762375545243,11.661190285634223,87
GRL,2019.0,2997309971.87623,56225.0,1.96682557818842,21.820981047652456,10.93713456235188,88
GTM,2019.0,77172317258.6478,17103803.0,3.69998398008598,25.06930664495068,16.654811452873542,89
GUM,2019.0,6355000000.0,161808.0,1.96682557818842,22.572507741745184,11.994171906286999,90
GUY,2019.0,5173760191.84652,807665.0,2.08723089162013,22.366865571133324,13.601903885707182,91
HKG,2019.0,363074545072.389,7507900.0,2.88320853773996,26.617874008457022,15.831466490666598,92
HND,2019.0,24882225741.8119,9943633.0,4.36587159819267,23.937419559932394,16.112443105381082,94
HRV,2019.0,61467582193.6824,3949390.0,0.771820346498019,24.841775753997283,15.189071947775586,95
HTI,2019.0,15016090929.5125,11105163.0,18.7037825672506,23.432388191787172,16.222920783324085,96
HUN,2019.0,164020460331.659,9771141.0,3.33858635382008,25.82325701511493,16.094943905622028,97
IDN,2019.0,1119099871385.79,272489381.0,3.03058664969487,27.743545791844813,19.423110206170797,98
IND,2019.0,2835606256558.19,1389030312.0,3.72950573539129,28.673276877357054,21.051871724094596,99
IRL,2019.0,407124824064.995,4934340.0,0.937842961189274,26.732385668405154,15.411729685965419,101
IRN,2019.0,333519146339.191,87051648.0,39.9073455697784,26.532966110969596,18.282012167135182,102
IRQ,2019.0,233636097800.338,41192171.0,-0.198965380023928,26.177030604221375,17.533758796267467,103
ISL,2019.0,24681343649.2952,360563.0,3.01397179156053,23.92931347738232,12.795424751156999,104
ISR,2019.0,399651065197.871,9054000.0,0.84978312826417,26.71385766634423,16.018717317426457,105
ITA,2019.0,2019606796583.53,59729081.0,0.611246943765304,28.333923953237715,17.905329595429155,106
JAM,2019.0,15830766570.7266,2823271.0,3.90510000865872,23.485221134918074,14.85340705399335,107
JOR,2019.0,44503006338.0282,10671891.0,0.761514047265601,24.518822582017062,16.183123927146305,108
JPN,2019.0,5117993853016.51,126633000.0,0.46877615938395,29.263783652613746,18.656803705111464,109
KAZ,2019.0,181667184854.501,19209555.0,5.33356098916669,25.925442195353078,16.77091842151563,110
KEN,2019.0,100378436207.371,51202827.0,5.23963795764792,25.332213242334685,17.751305322859373,111
KGZ,2019.0,9371275264.36735,6590211.0,1.13362257718804,22.96091502482885,15.701096075915725,112
KHM,2019.0,36685356407.7206,16481304.0,1.94257500833107,24.32564350444532,16.617737266203687,113
KIR,2019.0,216985362.338171,123921.0,-1.81307995302947,19.195340459175366,11.727407614405314,114
KNA,2019.0,1107855555.55556,46952.0,-0.329562063663977,20.82569205265383,10.756902380358612,115
KOR,2019.0,1651422932447.77,51764822.0,0.383000303608136,28.13265841550449,17.76222138387775,116
KWT,2019.0,140856394870.02,4442316.0,1.09184802655856,25.671006732233327,15.306686645140541,117
LAO,2019.0,18740561512.5555,7237636.0,3.32255881256925,23.653956076677886,15.794805329872489,118
LBN,2019.0,51605959131.2741,5794594.0,3.00538949390383,24.666902989825388,15.572436144479381,119
LBR,2019.0,3319596500.0,5043721.0,26.9662760197878,21.923109076645357,15.433654859559956,120
LBY,2019.0,69254496471.6938,6951033.0,-2.16217883470595,24.96105391091956,15.754400983453195,121
LCA,2019.0,2095370370.37037,177661.0,0.539087559191757,21.462996162938925,12.087638147718394,122
LKA,2019.0,89014978344.1404,21803000.0,3.52839358231811,25.21207048853118,16.897558178835432,123
LSO,2019.0,2390702295.82777,2209405.0,5.18708359197982,21.59485300777004,14.608234259086037,124
LTU,2019.0,55122066225.796,2794137.0,2.33450937988027,24.732815948921584,14.84303420913265,125
LUX,2019.0,69890505323.5842,620001.0,1.74332075653848,24.970195644693817,13.337477982822524,126
LVA,2019.0,33099503950.847,1913822.0,2.81140920075615,24.2227841328681,14.464613370229793,127
MAC,2019.0,55082293844.1008,672000.0,2.75193081051982,24.732094155638706,13.418015107599418,128
MAR,2019.0,128920266409.458,36210898.0,0.303386036590383,25.5824599603704,17.404870708829375,129
MDA,2019.0,11736797054.6965,2664224.0,4.83778351428722,23.185994790928838,14.795423766535377,130
MDG,2019.0,14104664678.5063,28219554.0,5.61051441492365,23.369771407952687,17.155525735306426,131
MDV,2019.0,5726094799.37709,487731.0,0.220029731065383,22.468299599611218,13.097521353652665,132
MEX,2019.0,1304106203694.81,125762982.0,3.63596142127046,27.896539020668584,18.649909606147578,133
MHL,2019.0,232900000.0,44007.0,1.96682557818842,19.26611973914826,10.692126714555293,134
MKD,2019.0,12606338448.547,1876262.0,0.766439573459716,23.257465575967178,14.444792590619995,135
MLI,2019.0,17280250810.0321,21068405.0,-1.65826694846365,23.572830114744306,16.863285130331956,136
MLT,2019.0,16337793530.7788,504062.0,1.6420600176894,23.516746882485393,13.130456539241656,137
MMR,2019.0,75065106227.6892,52640713.0,8.82506696804558,25.04162165696573,17.779000408719135,138
MNE,2019.0,5542054181.12616,622028.0,0.361563704540767,22.435631059977112,13.340741994428674,139
MNG,2019.0,14206359017.5143,3267673.0,7.30106953550723,23.376955519518212,14.99958897478419,140
MOZ,2019.0,15512759046.672,29884380.0,2.80270307928111,23.464928686623573,17.21284652729384,142
MRT,2019.0,7894764885.82312,4467708.0,2.30009262117937,22.789465704200847,15.312386307238194,143
MSR,2019.0,189798603751.235,11439213.0,1.96682557818842,25.969229366679137,16.252557835261833,144
MUS,2019.0,14436346979.6355,1265985.0,0.405655190309553,23.393014959226093,14.051361823173297,145
MWI,2019.0,11051865579.8121,19025752.0,9.3708360560567,23.125865081502575,16.761304040429433,146
MYS,2019.0,365177721021.516,33440596.0,0.662891865764326,26.6236499789392,17.325281198892228,147
NAM,2019.0,12541928303.48,2650494.0,3.72239414422695,23.25234313261652,14.790256972971697,149
NCL,2019.0,9475655324.59495,283606.0,1.96682557818842,22.97199174917439,12.55534475598712,150
NER,2019.0,12889555561.2299,22947757.0,-2.48979265070855,23.279683174034652,16.94873079906698,151
NFK,2019.0,189798603751.235,11439213.0,1.96682557818842,25.969229366679137,16.252557835261833,152
NGA,2019.0,474517490844.461,209485641.0,11.3964223378115,26.88556431595129,19.160165760371658,153
NIC,2019.0,12699028889.666,6483657.0,5.37628990844126,23.26479136218545,15.684795415227626,154
NIU,2019.0,189798603751.235,11439213.0,1.96682557818842,25.969229366679137,16.252557835261833,155
NLD,2019.0,928903005576.469,17344874.0,2.63369910249601,27.557270162965473,16.668807631672212,156
NOR,2019.0,408742840909.091,5347896.0,2.16773003305402,26.736352044411444,15.492213957482228,157
NPL,2019.0,34186180699.0255,28414064.0,5.56868547784929,24.255087326256767,17.162394827016247,158
NRU,2019.0,124871111.377973,11587.0,1.96682557818842,18.642792662340053,9.35772535888924,159
NZL,2019.0,212846907683.439,4979200.0,1.61963190184048,26.083839000970517,15.42077999436161,160
OMN,2019.0,88060858257.4772,4591241.0,0.490815362820671,25.201293983518568,15.339661133669628,161
PAK,2019.0,320909472770.669,230800899.0,10.5783618004555,26.49442490401472,19.257065992070686,162
PAN,2019.0,69778991200.0,4234700.0,-0.355083821021245,24.968598815750436,15.258823281450697,163
PER,2019.0,228346006003.648,32449303.0,2.25212191358027,26.1541278857507,17.295189552502226,165
PHL,2019.0,376823402244.928,110804683.0,2.39206534422404,26.655042485591363,18.52327960575215,166
PLW,2019.0,281941562.5,17798.0,0.26737967914444,19.457210385797815,9.786897554926753,167
PNG,2019.0,24750626040.5917,9609010.0,3.92867290939597,23.932116620250973,16.078211862018872,168
POL,2019.0,602683770144.88,37965475.0,2.227478809383,27.124658468494566,17.452187778414693,169
PRK,2019.0,189798603751.235,26037632.0,1.96682557818842,25.969229366679137,17.075053472555602,170
PRT,2019.0,240115970063.019,10286263.0,0.338178410046034,26.2043878521808,16.146319970941356,171
PRY,2019.0,37925338329.1494,6515058.0,2.75709727562775,24.3588852831735,15.689626824524636,172
PSE,2019.0,17133500000.0,4685306.0,1.58018333639455,23.56430144837693,15.359941999789525,173
PYF,2019.0,6022276196.13871,279034.0,1.96682557818842,22.518731130640138,12.53909250096423,174
QAT,2019.0,176371267689.082,2638657.0,-0.666641124861147,25.89585708567696,14.785781012543975,175
ROU,2019.0,251677082534.495,19371648.0,3.82785432599438,26.251412684229145,16.77932116340656,176
RUS,2019.0,1693115002708.32,145453291.0,4.47036660760173,28.157591145130063,18.795365575856646,177
RWA,2019.0,10349300380.33,12776103.0,3.34787655037648,23.06018475836631,16.363087109106846,178
SAU,2019.0,838564800000.0,30063799.0,-2.09333333333329,27.454957696083532,17.218832348138534,179
SDN,2019.0,32338079165.2893,45548175.0,50.9940515002965,24.19951129434964,17.63428113696067,180
SEN,2019.0,23403995992.1354,16352922.0,1.76011151192938,23.87617261366812,16.609917216087286,181
SGP,2019.0,376901649222.451,5703569.0,0.565260568780326,26.65525011296862,15.556602852540376,182
SLB,2019.0,1619155017.3924,728147.0,1.63485544012247,21.20517025652851,13.498259603220145,185
SLE,2019.0,6523577590.38319,7731991.0,14.8049990906021,22.59868877273335,15.860877084648674,186
SLV,2019.0,26881140000.0,6222318.0,0.0753241350024612,24.014690762453537,15.643653224813677,187
SMR,2019.0,1616232125.12587,34663.0,0.472651967352852,21.203363429134356,10.453456963419745,188
SOM,2019.0,8655023960.002,16030971.0,1.96682557818842,22.88140579402852,16.590033159054354,189
SPM,2019.0,189798603751.235,11439213.0,1.96682557818842,25.969229366679137,16.252557835261833,190
SRB,2019.0,53864693664.5568,6945235.0,1.84922984511086,24.709741066198642,15.753566514874729,191
SSD,2019.0,189798603751.235,10423384.0,87.2413641500033,25.969229366679137,16.159562397581258,192
STP,2019.0,412976082.620705,213392.0,7.72024525213248,19.838900240339818,12.270890815062488,193
SUR,2019.0,4016040575.08796,605768.0,1.96682557818842,22.113562322892356,13.314254004261981,194
SVK,2019.0,105843498304.094,5454147.0,2.66456133425431,25.3852274089761,15.511886978066434,195
SVN,2019.0,53909922735.545,2088385.0,1.63052260754344,24.710580393215583,14.551902076799454,196
SWE,2019.0,532169294165.94,10278887.0,1.78415097403835,27.000227497784444,16.14560264093414,197
SWZ,2019.0,4594818143.27624,1179874.0,2.59801620311077,22.248195015099547,13.980919058627245,198
SYC,2019.0,1868690096.73454,97625.0,1.80709400809982,21.348503539865515,11.488899130367374,199
SYR,2019.0,22583045060.0821,20353534.0,13.4175653228571,23.840465243133707,16.82876516484074,200
TCA,2019.0,1177285211.72521,43166.0,1.96682557818842,20.886476957641005,10.672831593431527,201
TCD,2019.0,11314951091.7283,16685223.0,-0.971939175419317,23.149390793683047,16.63003409530974,202
TGO,2019.0,6992700101.37188,8463068.0,0.674652770077436,22.66813259934483,15.951222431756191,203
THA,2019.0,543976691793.886,71522271.0,0.706728601314311,27.022172236919157,18.08551945566277,204
TJK,2019.0,8300813599.3084,9529966.0,1.96682557818842,22.839619371078456,16.069951812875175,205
TKL,2019.0,189798603751.235,11439213.0,1.96682557818842,25.969229366679137,16.252557835261833,206
TKM,2019.0,45232857142.8571,6803944.0,1.96682557818842,24.53508958766188,15.733013148984913,207
TLS,2019.0,2032550400.0,1300945.0,0.958812739703141,21.43255719661876,14.078602250099786,208
TON,2019.0,494197841.113077,105669.0,1.17954334821808,20.018446485084883,11.568076309435076,209
TTO,2019.0,23775659262.5735,1363985.0,1.00054293027237,23.891928174270955,14.125921853403252,210
TUN,2019.0,41905642418.825,11875081.0,6.72007532863799,24.458686318765764,16.289952813124295,211
TUR,2019.0,761005915750.925,82579440.0,15.1768215720022,27.3579069684335,18.2292713092058,212
TUV,2019.0,54123198.5662913,10581.0,1.96682557818842,17.806773479369525,9.266909723464076,213
TZA,2019.0,61026731925.9213,59174891.0,3.4642805799902,24.834577833435926,17.8960078882676,214
UGA,2019.0,35348155095.4215,42999637.0,2.867588034469,24.2885120382926,17.57670225501775,215
UKR,2019.0,153883047509.577,44957458.0,7.88671745611133,25.75945871909617,17.621227245048654,216
UMI,2019.0,189798603751.235,11439213.0,1.96682557818842,25.969229366679137,16.252557835261833,217
URY,2019.0,62222325807.0578,3397206.0,7.88198870879619,24.85397970811036,15.038464181406297,218
USA,2019.0,21539982000000.0,328329953.0,1.81221007526021,30.70093195200189,19.609529618029498,219
UZB,2019.0,67293639798.3996,32964701.0,14.5257359560687,24.93233156392168,17.310947910597882,220
VCT,2019.0,910766666.666667,104167.0,0.91306972532459,20.62979729471943,11.553760259408564,222
VEN,2019.0,189798603751.235,28938098.0,1.96682557818842,25.969229366679137,17.180669589380507,223
VGB,2019.0,189798603751.235,36395.0,1.96682557818842,25.969229366679137,10.502214157476581,224
VNM,2019.0,334365270496.667,97173776.0,2.7958236745225,26.535499856596267,18.392011449081814,225
VUT,2019.0,936526267.622513,291985.0,2.76252019386111,20.657688129238814,12.58446113489553,226
WSM,2019.0,912950466.064906,209780.0,0.982326569888117,20.63219218414654,12.253819408402888,228
YEM,2019.0,189798603751.235,35111408.0,1.96682557818842,25.969229366679137,17.37403667835619,229
ZAF,2019.0,389330032224.269,59587885.0,4.10285075461156,26.687693232757074,17.902962856342917,230
ZMB,2019.0,23308667781.2258,18513839.0,9.15031644316296,23.872091136161163,16.734029118463276,231
ZWE,2019.0,25717409842.4479,15271368.0,255.304990757856,23.970434025313384,16.541490326090443,232
ABW,2020.0,2481857122.8401,108587.0,1.96682557818842,21.632272957140437,11.595316183139133,0
AFG,2020.0,19955929052.1496,39068979.0,5.60188791482224,23.716792131775,17.480839359703,1
AGO,2020.0,48501561203.5686,33451132.0,22.271539247051,24.60486182415669,17.325596215414812,2
AIA,2020.0,189798603751.235,11439213.0,1.96682557818842,25.969229366679137,16.252557835261833,3
ALB,2020.0,15241458744.8688,2837849.0,1.62088661717004,23.447285100857073,14.858557281182675,4
AND,2020.0,2891001149.3611,77380.0,1.96682557818842,21.784868697891678,11.256496551406977,5
ARE,2020.0,349473015336.939,9401038.0,-2.07940317940944,26.579692186305973,16.056330773046923,6
ARG,2020.0,385740508436.965,45191965.0,1.96682557818842,26.67843072241182,17.626429885641404,7
ARM,2020.0,12641698583.2152,2961500.0,1.21143577838465,23.26026659829931,14.901206792365823,8
ASM,2020.0,721000000.0,49761.0,1.96682557818842,20.396149696636186,10.815006919531392,9
ATG,2020.0,1410796296.2963,91846.0,0.625989707046719,21.067420131780835,11.42787942816103,12
AUS,2020.0,1328414058378.38,25649248.0,0.846905537459305,27.915006909334423,17.060024850399984,13
AUT,2020.0,434397601557.696,8916864.0,1.38191063351862,26.797226084277174,16.003454985381463,14
AZE,2020.0,42693000000.0,10093121.0,2.75980947008127,24.477300809339468,16.127364759733396,15
BDI,2020.0,2649680261.44299,12617036.0,7.32110643415521,21.69770481398317,16.3505586014569,16
BEL,2020.0,529694473501.791,11538604.0,0.740791812220344,26.995566212183622,16.261208927855034,17
BEN,2020.0,15651545208.8783,13070169.0,3.02272119663769,23.47383548451403,16.385843092401814,18
BFA,2020.0,17725010532.5268,21478690.0,1.88443993781991,23.59824250363956,16.88257188533831,20
BGD,2020.0,373979442362.193,166298024.0,5.69107474746211,26.647466665906872,18.929292067965154,21
BGR,2020.0,70716821234.5967,6934015.0,1.67244096855756,24.981949305673904,15.751949712694879,22
BHR,2020.0,35837632978.7234,1472204.0,-2.31770629331379,24.302264378779594,14.202271834878655,23
BHS,2020.0,9958200000.0,395863.0,0.0385210980054558,23.02166216941942,12.888825996906103,24
BIH,2020.0,20226036564.4129,3299349.0,-1.0512960076349,23.730236550266785,15.00923603733866,25
BLR,2020.0,61371755326.2351,9379952.0,5.54814357456511,24.840215555304926,16.054085310308874,27
BLZ,2020.0,2042850000.0,390812.0,0.121434644614894,21.43761172913686,12.87598446369473,28
BMU,2020.0,6887147000.0,64382.0,1.96682557818842,22.6529227579886,11.07260490208959,29
BOL,2020.0,36629843805.0216,11816299.0,0.940742153381849,24.324129149628167,16.28499049217369,30
BRA,2020.0,1476107231194.11,208660842.0,3.21176803803376,28.020429489329143,19.156220731061115,31
BRB,2020.0,5168344450.0,281698.0,1.96682557818842,22.365818251940944,12.548594403982408,32
BRN,2020.0,12005799664.2691,447404.0,1.94031996607184,23.208655675419045,13.011219503657436,33
BTN,2020.0,2457604334.15915,770006.0,5.62936522632508,21.622452864896847,13.554154884697635,34
BWA,2020.0,14960291105.9316,2365894.0,1.8903591682421,23.42866526832291,14.67666694383748,36
CAF,2020.0,2326720900.38047,5026628.0,1.71015659523153,21.56772577482982,15.430260138479198,37
CAN,2020.0,1655684730000.19,38028638.0,0.716999632307827,28.135235773332898,17.453850091727897,38
CHE,2020.0,741999406005.627,8638167.0,-0.725874933313384,27.332614279583318,15.971701081260171,40
CHL,2020.0,254042159309.311,19370624.0,3.04549084804326,26.260766071728195,16.779268301253957,41
CHN,2020.0,14687744162801.0,1411100000.0,2.41942189457782,30.3180345315451,21.067635379736657,42
CIV,2020.0,63027852805.4204,28915449.0,2.42500656821815,24.8668425736754,17.179886612310003,43
CMR,2020.0,40773241177.0505,26210558.0,2.43760882182236,24.431291849711396,17.08167290280966,44
COD,2020.0,48716961860.1325,95989998.0,1.96682557818842,24.609293099231483,18.379754566921967,45
COG,2020.0,11468687464.0046,5752791.0,1.79537147083108,23.16288632954374,15.565195860142282,46
COK,2020.0,189798603751.235,11439213.0,1.96682557818842,25.969229366679137,16.252557835261833,47
COL,2020.0,270348342541.465,50629997.0,2.52663500084706,26.322977121971334,17.74005480444382,48
COM,2020.0,1225039196.61091,802163.0,1.96682557818842,20.926238678480896,13.595068354721725,49
CPV,2020.0,1821565617.6945,514679.0,0.605795808395385,21.32296219830122,13.151300627298927,50
CRI,2020.0,62395610760.0492,5034320.0,0.724911478131376,24.856760769479994,15.431789219032966,51
CUB,2020.0,107351800000.0,11176354.0,1.96682557818842,25.399377128722616,16.229310943909802,52
CUW,2020.0,2534327597.76536,154947.0,1.96682557818842,21.65319419176998,11.950844855743112,53
CYM,2020.0,5655358021.43209,68684.0,1.96682557818842,22.455869255285357,11.137286113759306,55
CYP,2020.0,25555093854.2968,1302247.0,-0.638422797978959,23.964102501838322,14.079602559802842,56
CZE,2020.0,251109660602.536,10697858.0,3.16129528497801,26.24915557550224,16.185554185952824,57
DEU,2020.0,3940142541354.1,83160871.0,0.144877925813982,29.00223801659289,18.236287506709598,58
DJI,2020.0,3185150981.03207,1105188.0,1.7774078380617,21.8817655289387,13.915526919032175,59
DMA,2020.0,504214814.814815,67573.0,-0.727116412668203,20.0385129570837,11.120978572662972,60
DNK,2020.0,355631021931.621,5831404.0,0.420711974110115,26.597159575061834,15.578768524146282,61
DOM,2020.0,78844656298.1776,11008300.0,3.78103179915517,25.090745377598285,16.21416018253143,62
DZA,2020.0,164873415325.201,44042091.0,2.41513094083414,25.82844383657273,17.600656370961218,63
ECU,2020.0,95865472000.0,17546065.0,-0.338872392562139,25.28621171230554,16.680340323204483,64
EGY,2020.0,383817841547.099,109315124.0,5.04493288977539,26.673433906016143,18.509745324176897,65
ERI,2020.0,189798603751.235,3291271.0,1.96682557818842,25.969229366679137,15.006784674160745,66
ESH,2020.0,189798603751.235,11439213.0,1.96682557818842,25.969229366679137,16.252557835261833,67
ESP,2020.0,1289783836971.21,47365655.0,-0.322753017299739,27.885495752022408,17.673407967085023,68
EST,2020.0,31820771493.8974,1329522.0,-0.44453109767983,24.18338510515916,14.100330789252316,69
ETH,2020.0,107657734392.446,118917671.0,20.3563468559061,25.40222290576942,18.593941979716885,70
FIN,2020.0,270000311606.226,5529543.0,0.290554555653239,26.32168895004496,15.525615910785723,71
FJI,2020.0,4432466237.09588,914963.0,-2.5952432588738,22.212221978984786,13.726639999221357,72
FRA,2020.0,2647926055110.05,67601110.0,0.476498852725066,28.6047978288064,18.029134975789383,74
FRO,2020.0,3271813311.5831,52571.0,1.96682557818842,21.908610198002645,10.8699389376019,75
FSM,2020.0,372000000.0,110916.0,0.554594630853174,19.734404414925592,11.616537452843936,76
GAB,2020.0,15342236163.9864,2322539.0,1.35276110675333,23.453875395728772,14.658171972342057,77
GBR,2020.0,2696778386607.65,67081234.0,0.989486703772491,28.62307898637577,18.02141490560252,78
GEO,2020.0,16010869215.68,3722716.0,5.2024648897534,23.496533654591204,15.129964335998416,79
GHA,2020.0,70043099675.68,31887809.0,9.88728956269944,24.9723765991912,17.277734363062724,80
GIB,2020.0,189798603751.235,36173.0,1.96682557818842,25.969229366679137,10.49609590771746,81
GIN,2020.0,14088693742.9464,13371183.0,10.6016203387167,23.36863845053567,16.40861250162694,82
GMB,2020.0,1812170891.19069,2515733.0,5.93127636562441,21.317791351483677,14.73807516784293,83
GNB,2020.0,1646400349.84867,2013255.0,1.14000939393213,21.22185713614454,14.515263869909155,84
GNQ,2020.0,9893816007.7398,1716468.0,4.76669523944228,23.015175753332784,14.355779831710974,85
GRC,2020.0,191362985554.861,10698599.0,-1.24798355581405,25.977437909363,16.185623449750192,86
GRD,2020.0,1043411111.11111,116341.0,-0.740732597045498,20.76576109840108,11.664289408308909,87
GTM,2020.0,77719464220.73,17357325.0,3.21444062197352,25.076371567733098,16.669525223074228,89
GUM,2020.0,5916000000.0,162158.0,1.96682557818842,22.500926381963996,11.996332614357977,90
GUY,2020.0,5471256594.72422,807481.0,0.99333702283873,22.42277415199284,13.601676042808828,91
HKG,2020.0,344943149590.058,7481000.0,0.2509620210808,26.566645456605396,15.827877164526502,92
HND,2020.0,23352232483.755,10119640.0,3.46841177951184,23.87395842611649,16.129988746886067,94
HRV,2020.0,57963370885.0798,3914206.0,0.154811374562106,24.783077111542788,15.180123312611736,95
